1.863423353445115893e+00	3.230879941479408046e+00
-2.195799187110697659e+00	2.551207338857036433e+00
-4.655999774658832635e+00	-3.642571879398427193e+00
-5.866105847187839117e-01	-1.150111237440145651e+00
4.547304129565789665e+00	-6.503400428024690427e-01
1.624601234356043200e+00	3.332826798817521308e+00
2.467677653368709478e+00	4.129062591203302546e+00
-3.507554290115177054e+00	3.218668243236761484e+00
-1.340939386038029202e+00	-2.743205097927158498e+00
3.975038133961113829e+00	-3.732338962963929418e+00
-4.006957933474591727e+00	2.490718023328072128e+00
-4.459378590700023182e+00	4.620852611144506739e+00
3.209806442737519916e+00	-1.569778310765606033e+00
4.267628850090186887e+00	4.724737412715509066e+00
-5.525688672191950701e-01	-3.118051492717206497e+00
1.130903701295200570e+00	-3.340179592694705324e+00
-3.783040873494805112e+00	-1.270844760588714095e+00
4.054901707913705522e+00	-4.301177869976201329e+00
-1.643648210492950845e+00	3.098795103778044790e-01
4.044799552589600111e+00	-4.008903803508473196e+00
4.774123567031903548e+00	-1.667075589219815246e+00
1.043064913834767182e+00	4.958383398478046544e+00
4.486612191753039269e+00	-1.200798066870505387e+00
6.626810292507432365e-01	1.680375486093858228e+00
2.841304134690473049e+00	-2.688673421198087610e+00
4.726757051014644162e+00	3.159786368440935078e+00
3.666596473038090664e+00	-3.217949978015307799e+00
1.457574842839920670e+00	3.968215407145327944e+00
1.316195136324742165e+00	-2.356260156295735264e+00
-8.335902360404752187e-01	1.180654378373626301e+00
4.044725724007937728e+00	2.052803916436214848e+00
2.236116918906335904e+00	3.835833411506127888e+00
-2.069265351720823709e+00	8.440368028022326996e-01
3.638683185090075156e+00	1.603275863188406980e+00
1.110635402871822386e+00	-4.348868564635692380e+00
1.398364867937429423e-01	-3.347955495623371469e+00
-2.766346690309102740e+00	1.324793276677316278e+00
1.244471783050205005e+00	1.693661029250859151e+00
1.871409437543115395e+00	4.423745169507540709e+00
-4.747298864108674188e+00	-3.450181572387402973e+00
3.556088571482808547e+00	-3.054395819326554129e+00
-4.670841251630991842e+00	1.197905108492850701e+00
-9.164230326248894443e-01	4.868836578146432004e+00
2.098687917420452465e+00	-1.605378898869758153e+00
-1.441916588643381569e+00	-1.834017529542175673e+00
3.370422209969692773e+00	3.105162295458059774e+00
-3.015322511337350520e+00	-1.531903037791375599e+00
2.157639269781078895e+00	-3.934554687359028691e+00
-4.532225401438524592e+00	-1.221442404239407864e+00
2.269960342722260549e+00	2.151012564839748009e+00
3.037128748001549639e-02	-1.909251605449878930e+00
4.089515646473929067e-01	1.671066003396058264e+00
-2.667278122993924860e+00	-1.497324569679862272e+00
3.424942883109086011e+00	-1.233188470472428300e+00
-1.691963494945853963e+00	-3.969338605448200497e+00
-4.194583961185887055e+00	-2.903159752783668335e+00
2.058280112097191861e+00	-3.613680163339649809e-01
-3.052129534156394541e+00	4.790777224521125532e+00
4.770622285522899020e+00	1.669683535265359176e+00
3.448656305072804074e+00	-9.452352102135979095e-01
-2.574886371144211594e-01	-4.828021333534936232e+00
-8.129990617712135048e-02	-3.808543726385021699e+00
4.870512765660123478e+00	-2.521504137511010324e+00
-3.177031439887639586e+00	-3.131408774990613875e+00
-8.201303695658346271e-02	1.871960694761238386e+00
-4.416239075635499667e+00	-2.310244738636445305e+00
-3.340351563641290600e+00	-2.022661731135416474e+00
1.482509554874767765e+00	3.021642060349291725e+00
-1.899681205364101011e+00	-6.416183377068875870e-01
3.642705131470318491e+00	-1.619607173043802195e+00
-4.718443326174458718e+00	4.274794653844963932e+00
1.073780908795878730e+00	-9.992292578487802501e-01
-4.092845462698032399e+00	2.754999606546966184e+00
-2.624652526740862690e+00	-1.944777515478464114e+00
-2.311614615334462997e-01	-2.170417003398306122e-02
3.917510350775602390e+00	4.430489892691220177e+00
8.364876108614849315e-01	-2.052582322403838866e+00
-2.341575775309017171e+00	-2.493153115705267986e+00
-3.819281606041745825e+00	4.759360013353422403e+00
-4.824366810902929181e+00	1.163946131125278782e+00
-4.420709086875250549e+00	4.586556639415739767e-01
-2.320694836779354731e+00	2.902640874279935446e+00
-9.819611011180189308e-01	-4.632491874779752550e+00
-2.625413649976506836e+00	-2.862091784770728342e+00
-4.071994607666060695e+00	3.957822263040501554e+00
4.162958041982472324e+00	-3.794951495846476064e+00
4.460687565586555436e+00	4.558113713058499883e+00
-9.981919772173277750e-01	-5.958173574845133658e-01
4.301156637570414887e+00	4.378499874074346820e+00
2.429529848004405856e+00	-3.588450474718860583e+00
3.515129755751367213e-01	3.229045365334037854e-02
-6.096266365583247193e-02	2.369627091069215652e+00
-2.762845048355776711e+00	-2.361127332808966806e+00
-1.272998489815871714e+00	-4.678754526344849118e+00
2.038345742367022595e+00	-3.464362820308938495e+00
-3.609514763116110636e+00	-1.130445253580062648e+00
-3.121331354521661439e+00	6.999846482600071695e-01
3.658939605228272995e+00	-2.075290704142140008e+00
-3.227030456841878170e+00	2.245648370466657440e+00
-2.888524603247920375e+00	-6.453034965950177337e-01
2.953650567108766722e+00	2.441490561251961289e+00
-1.706950864506978860e+00	-1.500452154613329814e+00
-2.073321455410171765e+00	1.088154859164890631e+00
1.828842901541671395e+00	2.044296575952511574e+00
4.827953120672715315e+00	2.682407101889875634e+00
4.726155440408366104e+00	-2.411181009411187404e-01
-1.173934901684794418e+00	1.944941738415231214e-01
-2.188250533100729811e+00	3.521048376507685873e+00
-4.842569580276443020e+00	1.348326162001248996e+00
-7.452620230796878076e-01	2.747000653450891505e+00
4.227518778253367415e-01	-1.210300430784135628e+00
-4.445401941977586091e+00	-1.352893653803004526e-01
-2.426185059302765623e-01	-2.415047267204881720e+00
4.795685449353731755e+00	-1.988189443568275649e-01
-1.957654001848218250e+00	-1.174741487614895163e+00
-4.099464969439976514e+00	-2.721208754993464929e+00
2.512455326531446431e+00	-2.836763966524513680e+00
3.582466516719581051e+00	4.510138347791569302e+00
3.387918633299934257e+00	-2.198058050296610944e+00
-2.231193990605426780e+00	3.216979299072312060e+00
3.445109640089297542e+00	-1.340877395523736304e+00
1.347671791286680687e+00	3.442096936485128822e+00
-2.100280157982592488e+00	-2.052148010437241155e+00
-2.048412655769525692e+00	-5.798650396480304892e-01
-1.684141995534922387e+00	-1.969853530337596581e+00
-2.627566830055556579e+00	-3.949739932376690188e+00
3.754893923705960646e+00	-2.437647125459424302e+00
1.400042566958045853e+00	4.416312648711176791e+00
-3.350019482626460654e+00	-4.165296332559239367e+00
4.673439976525829209e+00	8.829398930383156596e-01
4.658930493237622983e+00	1.835471873515786889e+00
-2.186675805648107485e+00	-3.701235903438596431e+00
-1.261633143458036344e+00	-7.296083545087075350e-01
-1.526776209565076314e+00	-3.454075342299910645e+00
2.035386995668831744e+00	5.675167406736916220e-01
-6.985752033689562879e-01	2.839117349737483309e-01
7.827478800699436690e-01	3.228383257426752806e+00
7.553384544313859195e-01	1.020065658684591980e+00
2.105179322545595255e+00	4.693820441228851337e+00
1.201074876707217243e+00	-7.949166303110004606e-01
-2.026289078819452083e+00	3.338723461653444247e+00
1.567394623562901934e+00	-4.155338996191732193e+00
2.822909970773111787e+00	5.424759833953327615e-01
-1.826465647204141618e+00	-4.885993176958086437e+00
1.936149083106242230e-01	1.886484046204321530e+00
6.290642936359249759e-01	1.241745120857816964e+00
-3.754782264582883222e+00	3.356973243270706675e+00
-2.277626738899970249e+00	2.551207031352965338e+00
-1.249899060661734396e+00	5.404856506621769086e-01
-3.538467820025546828e+00	4.280677768243467796e+00
-9.236645526850084664e-01	4.639978059203718530e+00
-3.917496024676836441e-01	-1.494588333043917139e+00
3.893558789230556982e+00	-1.981180448243148540e+00
-1.269791152731395201e+00	2.620715657758056594e+00
-3.204752338700473047e+00	1.423468561897794693e+00
4.963232533118679513e+00	4.813964753344606606e+00
1.769285974432549757e+00	-2.225380164319756826e+00
-2.978708576495102456e+00	3.083511774036365338e+00
3.585462664345376638e+00	-1.291632633926240725e+00
4.920995663824914601e+00	-9.412500386204749603e-01
-4.029678368610642103e+00	4.200776965560324427e-01
2.047557073645291936e-01	-1.485850837046995832e+00
3.093810423090726403e+00	2.042481234146393376e+00
4.185086643808800133e+00	4.310169136774877785e+00
-4.432946731062678225e+00	-3.300525081307439379e-01
-2.475579801022973481e+00	1.902896089388600664e+00
-1.024277049721361799e+00	-1.433687585325302827e+00
-1.148590558558730823e+00	2.440056588096677359e+00
1.317726239749998030e+00	-2.941468241783824489e+00
-3.898314786698968692e+00	-1.116739567491980001e+00
-4.494175961091836591e+00	4.202290674051299746e+00
4.341789840314238091e+00	-1.585116708870958568e+00
-4.274041328490421066e-01	2.243191965338882987e+00
-6.785432673472868714e-01	-7.283698937216023239e-01
-4.782015136550815448e+00	4.986048152366892694e+00
-2.838481060848296877e-01	3.830462575753308840e+00
1.933430426374895816e-01	-1.227404172935707471e+00
-1.050203861741092481e-01	-2.717387456035167403e+00
-4.692128669078704739e+00	3.567273713316335915e+00
-3.364768341440071975e+00	-1.041587061867270680e+00
-3.006962214476081030e-01	3.253713961366424101e+00
-1.916311185648090998e+00	4.503044950549847769e+00
3.232392645841621004e+00	4.388915240832069742e+00
1.386391762861086008e+00	-3.196100909215389141e+00
4.759887727702675875e+00	-1.900109004544263680e+00
-2.196336365499693688e+00	-2.804263310573818835e+00
-1.090355673430378758e-01	3.001899410554409897e+00
1.034596287745102039e+00	-1.404211877037099043e+00
4.115216814210143070e-02	9.832866594420242023e-01
-2.905722245655795177e-01	-3.835407011076277239e+00
7.006030212773284305e-01	-2.588295135264617741e-01
2.193244573445650047e+00	-1.634176627379519964e+00
-2.952327450136122966e+00	-1.021890878291732641e+00
-1.578470938290956749e+00	4.526482448287291405e+00
-3.706253291342541445e+00	2.914474407369845643e+00
-3.241050452678562177e+00	-3.676570432097636676e+00
-2.661087317635593141e+00	-4.671754148162157172e+00
-3.696122631111014911e+00	-2.690118642571395213e+00
3.396966557080464355e+00	2.522358962144882533e+00
3.060109784280026446e+00	-2.424004758562063877e+00
-4.165901446743669467e+00	-9.485734179353064732e-01
2.671634951201001584e+00	1.273097781944598772e+00
-1.254482230704294654e+00	2.520968008830150708e+00
4.362559112369766012e-01	-3.415572492262781701e+00
1.108002646843052830e+00	-2.365521646291876223e+00
1.862945947597256513e+00	-3.652638617009422717e-01
9.272753152925607978e-01	9.371009485486094803e-01
-4.461447933666019772e+00	-4.849745818341030912e+00
-2.349338031010979932e+00	-4.216611303394830479e+00
7.654220774994744403e-01	3.788831346525745047e-01
4.303881923997751713e+00	1.261051917276346579e+00
-2.900646684478566328e+00	3.659769119339337351e+00
3.865327098144646811e+00	-1.800090532328671777e+00
1.249437257811363722e+00	4.828446769363143432e+00
-2.747804369405457692e-01	4.516483820968378637e+00
3.977749542510562009e+00	-2.656073768491582499e-01
-9.555107869976886548e-02	3.594547717192767777e+00
2.866823029930925415e+00	-3.987267892539370084e+00
-1.289210660942765596e+00	2.073301233159612345e+00
-1.672854651756813027e+00	-2.074818073576415678e+00
1.627428156827716244e+00	2.326325265451846036e+00
-4.732547938780827579e+00	-1.934458231188972199e+00
4.644173975257803733e+00	-2.790261423277896391e+00
4.306887744197887002e+00	-4.370509058218780218e+00
-3.431644073994592148e+00	1.883435115142110483e+00
2.392492641197714320e+00	-4.427396532735945911e+00
-4.836588696760805384e+00	3.147539933552080171e+00
-3.555088475518106694e+00	3.500696592950170327e+00
2.262882233218137529e+00	3.747160779026541988e+00
3.194008376767756729e+00	4.832468231261357161e+00
1.954714718876790158e+00	-3.266295982266036457e+00
3.244927576751649667e+00	-2.183349090231291534e+00
1.955967586114274681e+00	-7.395536450326449796e-01
-4.608740001441708145e+00	2.204953207294433781e+00
1.929734000219132994e+00	3.080109320186357635e+00
3.631700828035846484e-01	4.219097293016565331e+00
-9.270819317529888082e-01	1.986227190710820878e-01
3.343020500300942999e+00	2.719824429339397831e+00
-1.195539020478392445e+00	1.927676805928909332e+00
-1.138898645886374794e-01	-1.233727020080990222e+00
-3.662213314368013783e+00	-3.169843641505426746e+00
1.177824047408440933e+00	4.222112493653591869e+00
2.137451176833966571e+00	3.975822879416037736e-01
3.709336498395465753e-01	1.374020816328405559e+00
1.126505400597297424e-01	4.337567221330052902e+00
2.807499916981882393e+00	2.400154876593654230e+00
-1.314211480013618427e-01	2.212918969111558276e+00
1.435050447856625055e-01	-1.491039393655150036e+00
-9.717786213913726101e-01	4.315895775023065539e+00
-3.388248550734800357e+00	4.186103366915400414e+00
1.988490846559894720e+00	-2.115732955251707903e+00
-4.510605421417082539e+00	-2.355558009979063172e+00
-8.926990485586747681e-01	1.358677744477207128e+00
-1.622530465224236718e+00	3.146773747726383519e+00
4.021659003831837609e+00	2.651005766196814051e+00
2.766035401208846167e+00	-4.466928042829279022e-01
-1.513156083191251611e-01	-8.659667765266831907e-01
4.943757006865977743e+00	-3.092621525249129810e+00
-2.815365652649957973e+00	-2.291769349740731876e+00
